Cr Fe 
54 	 atoms 
2  atom types
0.0      7.4670476900000002  xlo xhi
0.0      7.4670476899999789  ylo yhi
0.0       10.56000041999998  zlo zhi


0 0 0 xy xz yz 
 Masses 

1 51.9961  #Cr
2 55.845  #Fe

Atoms 

     1   1      1.3330545867016166      1.4186475948212693      5.0181004779835243
     2   1      2.4953035530454941      5.1053911192599424     0.19326458688665904
     3   1     0.83181630623550107      5.1618956752693457      7.3273173346273683
     4   1     0.55377706700786189      3.2724896535542061      3.4099446252227859
     5   1      3.3779220292773693      3.1863947369478014      1.8380048219024583
     6   1      4.4954709776267956      3.2541478714975276      7.4007976191498797
     7   1      3.1218391176572227       1.359450122425417      8.1590226509065538
     8   1      2.5232391120497728       1.350802662520699    0.090940928416968422
     9   1      2.8462505973603389      6.9509007532083702      4.1989292486028535
    10   1     0.47729137300990443      6.9153993055743301      3.4370272246999347
    11   1     0.14563095792644065      5.0564276207630261      9.9116157606119568
    12   1      4.5864147072446473      6.9437407573083885      7.4659790105423216
    13   1      4.2765905597417033      5.1198611444708053       3.459035743975273
    14   1      6.1859773777385216      7.0387071394823604     0.12497844977073336
    15   1       5.720616963302886      3.1795898351434726      2.5691786173832316
    16   1      7.0823645693508981      5.0819710280282351      1.7861881670415687
    17   1       1.621754379428427      3.2174425529036577      9.1186962698753877
    18   1       7.385048254654877       3.215423903606601       5.870795590297532
    19   1       5.601866497942245      6.9741402164023718       2.609537038188396
    20   1      5.8982817480488983      5.1159056361063531       6.633968404650993
    21   1      3.0111119240578379      5.0904074655858338       8.224982525529958
    22   1      5.3822114298745927      5.1099331650667219      8.9781846930868596
    23   1      4.8138053275980184       5.059093970326999     0.98431031114870204
    24   1      6.5241343874317348      1.2862764375163334      4.2257270448686741
    25   1       3.939889314052416      6.9177044747034993      9.8964410400084155
    26   1      1.9189181550124721      5.1542388768823448      2.4916402302993186
    27   1       1.142795613264711      6.9992150861675109     0.87692978527788612
    28   1      6.8229353755811371       3.175079192575109      8.2318735594040326
    29   1      5.9485229411334277      1.3778244281521423      6.6279542732117944
    30   1      1.5839834529687866      7.0068726339003797      9.0747196761263194
    31   2      7.4413218153116549      6.9261823672036256      5.7733159096204991
    32   2     0.77235118741898146      1.3180405934159243      7.4865517921605571
    33   2       3.964566465764511      3.2854358144998441      9.8502134765698202
    34   2      3.6341758500602008      5.1929732237192798      5.7386993834437048
    35   2      7.0955389651034713      1.3814824512524653       1.697792621125837
    36   2      2.8563595432642606      3.2316757068514561      4.2062507080940472
    37   2       1.345420040708396      5.0636864764877663      5.0223204653513642
    38   2     0.13482133708393229      1.3953855097264496      9.9555660599599793
    39   2      3.6419323856657737      1.3657535362644595      5.7404183403120728
    40   2      6.4803965380667021      5.0960124044394988      4.2633795711662179
    41   2      3.6149910728178947      5.0617383669459155      5.7435598348370185
    42   2     0.23861532193990762      1.3899882584398546      9.8305646949883343
    43   2      5.3780872820974626       1.368365510867017      9.1327948208361249
    44   2      4.8078403337162552      1.3723815725507615     0.92559808161355683
    45   2      4.1859322249998376      1.3943433231054814      3.3572234007259194
    46   2      2.2100159743374301      3.2518352906422492      6.5187912192700823
    47   2      5.0411945856750036      3.2776078716132315      5.0091862536289815
    48   2      1.9571039491476598      1.3763005816548897      2.5499555094186763
    49   2      1.0939726855757108      3.1586263953212317     0.90631763284672084
    50   2      6.2638851117432948      3.1709204003736864     0.13341578450630917
    51   2      5.1320127990791953      6.9389420915160951      5.0119743049398693
    52   2      3.3964106719153495      7.0411461023733279      1.8109981488283291
    53   2      2.2655033209765634       6.981462752600093      6.5849570139016773
    54   2       6.827396492255712      7.0435425178780173      8.2921214242002552
