Cr Ni 
16 	 atoms 
2  atom types
0.0      4.9780316400000002  xlo xhi
0.0       4.978031639999986  ylo yhi
0.0       7.039999959999987  zlo zhi


0 0 0 xy xz yz 
 Masses 

1 51.9961  #Cr
2 58.6934  #Ni

Atoms 

     1   1      4.9560445298636875      1.8154972461192667      4.6273877497080163
     2   1        3.71169709280053      3.0728772772134705      2.8805439708332674
     3   2      2.4741587074361342      4.3231892500104037      1.1353781759489858
     4   1      1.2260578689039932      3.1101982276251618      2.8791116124414065
     5   1      2.4845019964913733      1.8175480930780568       4.685056120580354
     6   2      3.7124541468452512      3.0571325534242497      6.4452100753794772
     7   1      3.7178797459704089     0.54581037476081462      6.3995079444391481
     8   2    0.007528497100011188      4.2931153643728672      4.6389259576424573
     9   2      4.9667088715650385      1.8119986892978903      1.1173072704516613
    10   2      4.9627510981583489      4.3045559306837458       1.119671302438229
    11   2      2.4630153254040996      1.8159390506699182      1.1075123073073143
    12   2      3.7149279259438659     0.56091815774149834      2.8728907868767513
    13   2      1.2155977237840121     0.55891848211818296      2.8800763036359252
    14   2      1.2507112592230358     0.57214495750423067      6.4251133394936621
    15   2      1.2356339569411929      3.0461351848161171      6.4605579792922718
    16   2      2.4641649076999612      4.3036240878007774      4.6601199479220368
